Time,Flow,Stage
2015-07-28 00:00:00,456992.0103359144,26.52
2015-07-28 01:00:00,456262.72986021213,26.52
2015-07-28 02:00:00,456319.3753320006,26.52
2015-07-28 03:00:00,457511.4589974288,26.54
2015-07-28 04:00:00,461650.6325896172,26.55
2015-07-28 05:00:00,451006.74897676276,26.54
2015-07-28 06:00:00,456728.213304358,26.53
2015-07-28 07:00:00,456262.7370476517,26.54
2015-07-28 08:00:00,455010.5781830889,26.52
2015-07-28 09:00:00,457016.6133935388,26.53
2015-07-28 10:00:00,455388.62181117025,26.52
2015-07-28 11:00:00,452897.2543320431,26.49
2015-07-28 12:00:00,458861.5973604804,26.51
2015-07-28 13:00:00,455601.5245213866,26.51
2015-07-28 14:00:00,457231.98003565724,26.52
2015-07-28 15:00:00,452565.761362744,26.49
2015-07-28 16:00:00,459100.3384596576,26.51
2015-07-28 17:00:00,454907.69931202923,26.5
2015-07-28 18:00:00,458616.32264148514,26.53
2015-07-28 19:00:00,455209.0428846546,26.52
2015-07-28 20:00:00,457248.3654964683,26.53
2015-07-28 21:00:00,456022.6316513643,26.53
2015-07-28 22:00:00,455731.94792807836,26.52
2015-07-28 23:00:00,459784.57269612385,26.55
2015-07-29 00:00:00,450996.54036057234,26.54
2015-07-29 01:00:00,457182.53244784754,26.54
2015-07-29 02:00:00,458625.4766682921,26.56
2015-07-29 03:00:00,456173.8974544972,26.55
2015-07-29 04:00:00,459791.1941357003,26.59
2015-07-29 05:00:00,455943.2919509211,26.58
2015-07-29 06:00:00,458021.50312743377,26.59
2015-07-29 07:00:00,462289.72319989535,26.6
2015-07-29 08:00:00,457865.31254902855,26.61
2015-07-29 09:00:00,457522.65237951133,26.6
2015-07-29 10:00:00,459008.78317736427,26.62
2015-07-29 11:00:00,457532.08523518295,26.62
2015-07-29 12:00:00,466441.2859521233,26.67
2015-07-29 13:00:00,455817.3903571753,26.65
2015-07-29 14:00:00,457417.28524719895,26.63
2015-07-29 15:00:00,457519.98187169834,26.63
2015-07-29 16:00:00,460051.22972474183,26.66
2015-07-29 17:00:00,456031.666754912,26.64
2015-07-29 18:00:00,457476.96288057574,26.63
2015-07-29 19:00:00,456254.17457577086,26.61
2015-07-29 20:00:00,459748.6683237438,26.64
2015-07-29 21:00:00,452645.049243803,26.59
2015-07-29 22:00:00,463370.22451565677,26.6
2015-07-29 23:00:00,456539.1864545489,26.6
2015-07-30 00:00:00,452789.8480763581,26.59
2015-07-30 01:00:00,457367.9709744778,26.59
2015-07-30 02:00:00,462017.6857298832,26.6
2015-07-30 03:00:00,457192.2641293358,26.6
2015-07-30 04:00:00,458208.9209413349,26.6
2015-07-30 05:00:00,454517.1644628728,26.58
2015-07-30 06:00:00,457361.79520701105,26.58
2015-07-30 07:00:00,457298.4460921372,26.59
2015-07-30 08:00:00,456972.916323523,26.59
2015-07-30 09:00:00,462568.5407336937,26.6
2015-07-30 10:00:00,453611.85667516454,26.57
2015-07-30 11:00:00,462054.4723575183,26.61
2015-07-30 12:00:00,457414.7777225612,26.62
2015-07-30 13:00:00,456900.0544699682,26.6
2015-07-30 14:00:00,459029.1180910306,26.62
2015-07-30 15:00:00,457463.08315721765,26.62
2015-07-30 16:00:00,454336.5667032311,26.59
2015-07-30 17:00:00,462908.7424271483,26.6
2015-07-30 18:00:00,453741.0274630494,26.58
2015-07-30 19:00:00,455995.75648686616,26.55
2015-07-30 20:00:00,451142.5849293299,26.54
2015-07-30 21:00:00,455461.4967502673,26.52
2015-07-30 22:00:00,451702.9771651194,26.48
2015-07-30 23:00:00,455919.63926440896,26.48
2015-07-31 00:00:00,454428.9432843812,26.47
2015-07-31 01:00:00,450980.12533852825,26.42
2015-07-31 02:00:00,455807.2491763128,26.43
2015-07-31 03:00:00,450223.9023608774,26.39
2015-07-31 04:00:00,460255.6032232524,26.4
2015-07-31 05:00:00,450268.143914246,26.37
2015-07-31 06:00:00,453841.53461457195,26.35
2015-07-31 07:00:00,449628.6950294466,26.31
2015-07-31 08:00:00,450725.37369810167,26.29
2015-07-31 09:00:00,451871.64599496685,26.28
2015-07-31 10:00:00,450592.47087005235,26.25
2015-07-31 11:00:00,448081.56860125205,26.2
2015-07-31 12:00:00,452815.5232142125,26.21
2015-07-31 13:00:00,447365.3000390702,26.17
2015-07-31 14:00:00,450481.5113739317,26.15
2015-07-31 15:00:00,442756.11664616555,26.07
2015-07-31 16:00:00,449276.65289954824,26.05
2015-07-31 17:00:00,445589.5576825887,26.02
2015-07-31 18:00:00,448143.4358545803,26.0
2015-07-31 19:00:00,445288.00382166944,25.97
2015-07-31 20:00:00,439888.7485707096,25.88
2015-07-31 21:00:00,450514.71536945365,25.9
2015-07-31 22:00:00,441893.4857733293,25.85
2015-07-31 23:00:00,443715.80110563687,25.81
2015-08-01 00:00:00,445968.4658050897,25.81
2015-08-01 01:00:00,442473.34915338206,25.78
2015-08-01 02:00:00,444549.43392028357,25.76
2015-08-01 03:00:00,440618.08249736764,25.71
2015-08-01 04:00:00,439883.77557788865,25.65
2015-08-01 05:00:00,444097.7101412704,25.65
2015-08-01 06:00:00,440139.89939000004,25.62
2015-08-01 07:00:00,442460.33538332,25.6
2015-08-01 08:00:00,438468.5030975937,25.55
2015-08-01 09:00:00,438985.1713077664,25.51
2015-08-01 10:00:00,438383.1994558197,25.48
2015-08-01 11:00:00,436023.5792531521,25.42
2015-08-01 12:00:00,437259.2270054952,25.39
2015-08-01 13:00:00,437740.668028892,25.36
2015-08-01 14:00:00,435712.93945656857,25.32
2015-08-01 15:00:00,440509.82529661,25.34
2015-08-01 16:00:00,436057.5978466043,25.3
2015-08-01 17:00:00,435510.59693905566,25.26
2015-08-01 18:00:00,433811.7866162443,25.21
2015-08-01 19:00:00,437805.571170065,25.21
2015-08-01 20:00:00,433946.7139094173,25.18
2015-08-01 21:00:00,436675.27285609895,25.17
2015-08-01 22:00:00,432767.69390134834,25.13
2015-08-01 23:00:00,434693.44038059213,25.1
2015-08-02 00:00:00,432995.23201114376,25.09
2015-08-02 01:00:00,433112.5095984171,25.05
2015-08-02 02:00:00,432669.50180666096,25.03
2015-08-02 03:00:00,430300.74758243875,24.98
2015-08-02 04:00:00,436972.3638211316,25.0
2015-08-02 05:00:00,431278.0332154737,24.98
2015-08-02 06:00:00,432695.44108398433,24.95
2015-08-02 07:00:00,434435.2226118734,24.96
2015-08-02 08:00:00,430544.81515235256,24.93
2015-08-02 09:00:00,432404.2765821123,24.91
2015-08-02 10:00:00,429222.33965270617,24.87
2015-08-02 11:00:00,432223.6658519739,24.86
2015-08-02 12:00:00,428959.74658708647,24.83
2015-08-02 13:00:00,428287.7374706191,24.79
2015-08-02 14:00:00,429887.099093678,24.77
2015-08-02 15:00:00,426479.8931191511,24.72
2015-08-02 16:00:00,425637.23622187664,24.66
2015-08-02 17:00:00,426443.49058559735,24.63
2015-08-02 18:00:00,423782.43312523986,24.57
2015-08-02 19:00:00,419570.76779334503,24.47
2015-08-02 20:00:00,422089.7962780538,24.41
2015-08-02 21:00:00,418306.2240011958,24.33
2015-08-02 22:00:00,421159.8797515998,24.29
2015-08-02 23:00:00,421003.3017112044,24.25
2015-08-03 00:00:00,421214.82249078836,24.23
2015-08-03 01:00:00,421150.00121263484,24.2
2015-08-03 02:00:00,416825.37222477543,24.14
2015-08-03 03:00:00,420124.09206919785,24.11
2015-08-03 04:00:00,418094.63178384467,24.08
2015-08-03 05:00:00,416711.9574366571,24.03
2015-08-03 06:00:00,415301.51057475473,23.97
2015-08-03 07:00:00,418220.9616486056,23.95
2015-08-03 08:00:00,411697.01312571426,23.87
2015-08-03 09:00:00,413589.7880655051,23.81
2015-08-03 10:00:00,412634.8337173096,23.76
2015-08-03 11:00:00,417644.62218092376,23.78
2015-08-03 12:00:00,414026.2883896496,23.75
2015-08-03 13:00:00,414196.49306590285,23.73
2015-08-03 14:00:00,414379.64676758583,23.71
2015-08-03 15:00:00,411360.61751959263,23.66
2015-08-03 16:00:00,410934.38981803664,23.61
2015-08-03 17:00:00,411664.8246314208,23.59
2015-08-03 18:00:00,411517.19506072754,23.56
2015-08-03 19:00:00,410363.7816246974,23.53
2015-08-03 20:00:00,407370.8134584961,23.46
2015-08-03 21:00:00,409727.4231396435,23.44
2015-08-03 22:00:00,406759.9171391231,23.39
2015-08-03 23:00:00,408960.10127067484,23.36
2015-08-04 00:00:00,407747.6350925259,23.34
2015-08-04 01:00:00,405068.292652908,23.28
2015-08-04 02:00:00,405655.07662954385,23.24
2015-08-04 03:00:00,406413.49949506874,23.21
2015-08-04 04:00:00,405167.5820997418,23.18
2015-08-04 05:00:00,405873.08517999155,23.15
2015-08-04 06:00:00,403875.2108440354,23.11
2015-08-04 07:00:00,403414.3063443636,23.07
2015-08-04 08:00:00,403109.1472201196,23.04
2015-08-04 09:00:00,403596.9492878677,23.01
2015-08-04 10:00:00,398724.93153058144,22.94
2015-08-04 11:00:00,404392.40332718875,22.94
2015-08-04 12:00:00,399194.6072600357,22.89
2015-08-04 13:00:00,401312.795908878,22.85
2015-08-04 14:00:00,396970.99426390673,22.79
2015-08-04 15:00:00,397401.6265319701,22.73
2015-08-04 16:00:00,397384.87484041473,22.69
2015-08-04 17:00:00,391413.67096084426,22.58
2015-08-04 18:00:00,394663.4442379005,22.52
2015-08-04 19:00:00,394227.9430525833,22.48
2015-08-04 20:00:00,392724.32901207026,22.42
2015-08-04 21:00:00,392106.95240092196,22.36
2015-08-04 22:00:00,392462.5240875017,22.32
2015-08-04 23:00:00,392219.5336689585,22.29
2015-08-05 00:00:00,389855.83748014533,22.23
2015-08-05 01:00:00,390491.519650854,22.19
2015-08-05 02:00:00,390665.9828176814,22.15
2015-08-05 03:00:00,390095.07382389385,22.12
2015-08-05 04:00:00,391817.517106481,22.11
2015-08-05 05:00:00,388113.3398268006,22.06
2015-08-05 06:00:00,392582.1282373163,22.07
2015-08-05 07:00:00,384239.3399608187,21.99
2015-08-05 08:00:00,389277.4938003905,21.96
2015-08-05 09:00:00,385081.08001997217,21.9
2015-08-05 10:00:00,386959.38520591374,21.87
2015-08-05 11:00:00,384536.44254883204,21.82
2015-08-05 12:00:00,388295.1621364326,21.82
2015-08-05 13:00:00,383658.26327713794,21.77
2015-08-05 14:00:00,382594.55853371153,21.7
2015-08-05 15:00:00,380890.27355896187,21.64
2015-08-05 16:00:00,381333.04057335726,21.59
2015-08-05 17:00:00,378712.3351661863,21.51
2015-08-05 18:00:00,380006.5266329283,21.46
2015-08-05 19:00:00,379495.3641260684,21.42
2015-08-05 20:00:00,377843.0420917061,21.36
2015-08-05 21:00:00,385826.21962414164,21.41
2015-08-05 22:00:00,383215.92447568546,21.44
2015-08-05 23:00:00,386050.33189225243,21.48
2015-08-06 00:00:00,390123.0704862521,21.57
2015-08-06 01:00:00,382958.7641706918,21.55
2015-08-06 02:00:00,383131.8486492234,21.54
2015-08-06 03:00:00,386650.88078331266,21.57
2015-08-06 04:00:00,387543.15124923305,21.61
2015-08-06 05:00:00,385673.4957103697,21.62
2015-08-06 06:00:00,384821.27295431483,21.61
2015-08-06 07:00:00,384717.16801647836,21.6
2015-08-06 08:00:00,385210.79397526826,21.6
2015-08-06 09:00:00,382780.12859719666,21.58
2015-08-06 10:00:00,384165.09632247925,21.57
2015-08-06 11:00:00,380914.2825988696,21.53
2015-08-06 12:00:00,382962.8022450518,21.51
2015-08-06 13:00:00,375583.6952527857,21.41
2015-08-06 14:00:00,375557.3024671647,21.32
2015-08-06 15:00:00,378052.7708003443,21.29
2015-08-06 16:00:00,374886.6631114434,21.22
2015-08-06 17:00:00,372397.24803404923,21.13
2015-08-06 18:00:00,373803.10244409495,21.07
2015-08-06 19:00:00,372181.93253809086,21.0
2015-08-06 20:00:00,369470.6215114975,20.91
2015-08-06 21:00:00,369284.34511813126,20.84
2015-08-06 22:00:00,364572.80198971805,20.72
2015-08-06 23:00:00,364748.74843460805,20.62
2015-08-07 00:00:00,366044.8763972213,20.55
2015-08-07 01:00:00,363909.76238009176,20.48
2015-08-07 02:00:00,363776.6159745738,20.4
2015-08-07 03:00:00,361052.18426128454,20.31
2015-08-07 04:00:00,362996.4634237332,20.25
2015-08-07 05:00:00,359273.2348417089,20.18
2015-08-07 06:00:00,360727.8126895354,20.12
2015-08-07 07:00:00,359236.3550258394,20.05
2015-08-07 08:00:00,357242.05052185373,19.99
2015-08-07 09:00:00,361321.4877990948,19.95
2015-08-07 10:00:00,354509.43462701386,19.85
2015-08-07 11:00:00,361594.45845620753,19.84
2015-08-07 12:00:00,355138.20128046995,19.76
2015-08-07 13:00:00,352543.62506475084,19.65
2015-08-07 14:00:00,352021.83455932053,19.56
2015-08-07 15:00:00,351160.27031526354,19.48
2015-08-07 16:00:00,349051.8834313866,19.38
2015-08-07 17:00:00,347989.12605092954,19.28
2015-08-07 18:00:00,346227.33149398485,19.17
2015-08-07 19:00:00,344939.8666356232,19.06
2015-08-07 20:00:00,344065.27478344704,18.96
2015-08-07 21:00:00,342961.1266063089,18.86
2015-08-07 22:00:00,343266.90860632877,18.78
2015-08-07 23:00:00,340351.3461703219,18.66
2015-08-08 00:00:00,341964.5615295653,18.59
2015-08-08 01:00:00,341296.68863470503,18.51
2015-08-08 02:00:00,342471.97449212207,18.46
2015-08-08 03:00:00,342664.76856988843,18.43
2015-08-08 04:00:00,339656.21283108176,18.35
2015-08-08 05:00:00,342177.848844733,18.33
2015-08-08 06:00:00,340275.5604976929,18.29
2015-08-08 07:00:00,343512.3523729437,18.29
2015-08-08 08:00:00,345935.7844881453,18.32
2015-08-08 09:00:00,342654.2774720571,18.3
2015-08-08 10:00:00,344781.31664372905,18.31
2015-08-08 11:00:00,343200.8601196801,18.3
2015-08-08 12:00:00,341132.91241545475,18.27
2015-08-08 13:00:00,343528.6996766985,18.27
2015-08-08 14:00:00,339699.8704127615,18.23
2015-08-08 15:00:00,330284.5466507427,18.05
2015-08-08 16:00:00,322572.94600600546,17.8
2015-08-08 17:00:00,320729.55592845613,17.58
2015-08-08 18:00:00,319887.01841219136,17.39
2015-08-08 19:00:00,322707.90989223984,17.26
2015-08-08 20:00:00,325916.62501953956,17.2
2015-08-08 21:00:00,323172.31617899187,17.12
2015-08-08 22:00:00,327666.89833003917,17.1
2015-08-08 23:00:00,324415.6995619865,17.05
2015-08-09 00:00:00,324987.12621847313,17.01
2015-08-09 01:00:00,323997.31224946224,16.97
2015-08-09 02:00:00,322500.8961686991,16.91
2015-08-09 03:00:00,322910.1320409529,16.87
2015-08-09 04:00:00,320597.7581908748,16.8
2015-08-09 05:00:00,321711.27747200837,16.76
2015-08-09 06:00:00,318181.56810726516,16.69
2015-08-09 07:00:00,320972.54063794884,16.65
2015-08-09 08:00:00,317254.295725401,16.59
2015-08-09 09:00:00,317164.99821623816,16.52
2015-08-09 10:00:00,317698.3683711793,16.48
2015-08-09 11:00:00,319076.94766706,16.46
2015-08-09 12:00:00,320495.6306594238,16.47
2015-08-09 13:00:00,317076.43380105234,16.43
2015-08-09 14:00:00,315675.8365424294,16.37
2015-08-09 15:00:00,318481.3064303745,16.36
2015-08-09 16:00:00,315611.7722901416,16.32
2015-08-09 17:00:00,318474.60121053655,16.32
2015-08-09 18:00:00,313983.7068697546,16.26
2015-08-09 19:00:00,315950.0165102407,16.24
2015-08-09 20:00:00,312767.1822349921,16.18
2015-08-09 21:00:00,323019.34105527186,16.27
2015-08-09 22:00:00,322827.4008964686,16.36
2015-08-09 23:00:00,322409.44926964666,16.41
2015-08-10 00:00:00,317285.7726587844,16.39
2015-08-10 01:00:00,314341.9263191672,16.31
2015-08-10 02:00:00,314479.41689972143,16.25
2015-08-10 03:00:00,312549.2690398159,16.19
2015-08-10 04:00:00,314932.99233466503,16.16
2015-08-10 05:00:00,309122.46757297224,16.06
2015-08-10 06:00:00,315514.18316107953,16.06
2015-08-10 07:00:00,308970.6026289552,15.99
2015-08-10 08:00:00,313285.6212941545,15.97
2015-08-10 09:00:00,309835.4098174334,15.92
2015-08-10 10:00:00,313845.64113725565,15.93
2015-08-10 11:00:00,314618.7341156245,15.95
2015-08-10 12:00:00,311137.68473082816,15.92
2015-08-10 13:00:00,309409.3636625962,15.86
2015-08-10 14:00:00,310067.8923618686,15.83
2015-08-10 15:00:00,307261.85916768515,15.76
2015-08-10 16:00:00,305928.21495571855,15.69
2015-08-10 17:00:00,305506.2370952281,15.62
2015-08-10 18:00:00,303323.7758182703,15.54
2015-08-10 19:00:00,301219.65358294133,15.44
2015-08-10 20:00:00,302384.7226530967,15.37
2015-08-10 21:00:00,300022.79569012247,15.29
2015-08-10 22:00:00,301010.5327594757,15.23
2015-08-10 23:00:00,299605.62757107953,15.16
2015-08-11 00:00:00,298212.509197346,15.09
2015-08-11 01:00:00,300323.7427935436,15.05
2015-08-11 02:00:00,295233.8542097981,14.95
2015-08-11 03:00:00,298918.767360727,14.92
2015-08-11 04:00:00,299889.90859817376,14.92
2015-08-11 05:00:00,297758.28363172914,14.89
2015-08-11 06:00:00,301391.1640758596,14.9
2015-08-11 07:00:00,300366.83705892914,14.91
2015-08-11 08:00:00,298398.22146699636,14.89
2015-08-11 09:00:00,298351.41203530796,14.86
2015-08-11 10:00:00,299131.98589620704,14.85
2015-08-11 11:00:00,300482.57738367975,14.87
2015-08-11 12:00:00,300423.9838429136,14.89
2015-08-11 13:00:00,301545.5859592894,14.91
2015-08-11 14:00:00,300605.8986779041,14.92
2015-08-11 15:00:00,304121.09613747644,14.98
2015-08-11 16:00:00,302463.82677272893,15.0
2015-08-11 17:00:00,302615.58622301684,15.02
2015-08-11 18:00:00,302441.8839109246,15.04
2015-08-11 19:00:00,304379.6497773271,15.08
2015-08-11 20:00:00,303893.15402147535,15.1
2015-08-11 21:00:00,304250.9902419991,15.13
2015-08-11 22:00:00,305137.0894093679,15.16
2015-08-11 23:00:00,301385.00248914433,15.14
2015-08-12 00:00:00,305551.0368629452,15.17
2015-08-12 01:00:00,303961.7338021123,15.19
2015-08-12 02:00:00,303561.5123251969,15.19
2015-08-12 03:00:00,305040.112127586,15.2
2015-08-12 04:00:00,303906.5989539241,15.2
2015-08-12 05:00:00,302564.0088896841,15.19
2015-08-12 06:00:00,302572.6459242048,15.17
2015-08-12 07:00:00,302928.45229927375,15.16
2015-08-12 08:00:00,306254.4674730176,15.2
2015-08-12 09:00:00,303731.01478124794,15.2
2015-08-12 10:00:00,306210.6883012723,15.24
2015-08-12 11:00:00,305755.90435915376,15.26
2015-08-12 12:00:00,308548.83227310644,15.32
2015-08-12 13:00:00,306004.6689048268,15.34
2015-08-12 14:00:00,308926.9643990185,15.39
2015-08-12 15:00:00,310482.5659402895,15.45
2015-08-12 16:00:00,308043.635894425,15.47
2015-08-12 17:00:00,311323.0964824976,15.53
2015-08-12 18:00:00,312841.6409916453,15.6
2015-08-12 19:00:00,312367.4468247317,15.65
2015-08-12 20:00:00,311291.40677097824,15.68
2015-08-12 21:00:00,312811.39415739046,15.72
2015-08-12 22:00:00,314146.40550614905,15.78
2015-08-12 23:00:00,311440.1888117673,15.79
2015-08-13 00:00:00,318156.5806170328,15.89
2015-08-13 01:00:00,314604.14987706917,15.93
2015-08-13 02:00:00,316292.83458028175,15.97
2015-08-13 03:00:00,319808.7472915796,16.06
2015-08-13 04:00:00,317523.336133501,16.1
2015-08-13 05:00:00,319249.4456727689,16.15
2015-08-13 06:00:00,319493.99516147,16.2
2015-08-13 07:00:00,320780.2780244598,16.26
2015-08-13 08:00:00,320362.11087249935,16.3
2015-08-13 09:00:00,322645.6524172313,16.37
2015-08-13 10:00:00,321694.3729563595,16.41
2015-08-13 11:00:00,326932.19660453463,16.52
2015-08-13 12:00:00,331553.1723761304,16.69
2015-08-13 13:00:00,331631.167437996,16.82
2015-08-13 14:00:00,335526.297207884,16.98
2015-08-13 15:00:00,335615.7604677731,17.11
2015-08-13 16:00:00,335464.8063196334,17.21
2015-08-13 17:00:00,336333.5291774993,17.3
2015-08-13 18:00:00,338026.15754139546,17.4
2015-08-13 19:00:00,335692.0617875033,17.45
2015-08-13 20:00:00,336774.59104381356,17.5
2015-08-13 21:00:00,337572.98799830273,17.56
2015-08-13 22:00:00,334669.2245948882,17.57
2015-08-13 23:00:00,337657.0201440227,17.61
2015-08-14 00:00:00,331979.2142604661,17.58
2015-08-14 01:00:00,336993.43249111966,17.6
2015-08-14 02:00:00,332446.1233545001,17.59
2015-08-14 03:00:00,337343.5167436201,17.62
2015-08-14 04:00:00,335420.1824908096,17.64
2015-08-14 05:00:00,335078.0403134439,17.64
2015-08-14 06:00:00,337103.0472845448,17.66
2015-08-14 07:00:00,336358.2434653391,17.68
2015-08-14 08:00:00,335611.7282152678,17.68
2015-08-14 09:00:00,335097.80587526347,17.67
2015-08-14 10:00:00,336102.936926431,17.68
2015-08-14 11:00:00,337618.94028747233,17.7
2015-08-14 12:00:00,336039.4425388269,17.7
2015-08-14 13:00:00,334157.77331334224,17.68
2015-08-14 14:00:00,335206.16976814874,17.67
2015-08-14 15:00:00,336460.7641091309,17.69
2015-08-14 16:00:00,337385.627964462,17.7
2015-08-14 17:00:00,332465.2150376743,17.65
2015-08-14 18:00:00,336020.995831035,17.65
2015-08-14 19:00:00,329928.1079218397,17.59
2015-08-14 20:00:00,331148.71921624156,17.54
2015-08-14 21:00:00,328807.7428331143,17.47
2015-08-14 22:00:00,330020.12177893013,17.43
2015-08-14 23:00:00,328549.6430915029,17.38
2015-08-15 00:00:00,327129.14232153853,17.31
