Stage,Cross-sectional Area,Hydraulic Radius,Top Width,Wetted Perimeter
-40.77999999999997,0.24840000000007156,0.02737615863363246,9.068000000000211,9.07358856749553
-40.67999999999995,1.4336000000005147,0.09787671306690288,14.636000000000877,14.646997790174956
-40.57999999999993,2.97750909091006,0.1830205051031834,16.2421818181831,16.268718574628554
-40.479999999999905,4.682036363637853,0.2617060581724074,17.848363636365207,17.89043935908205
-40.37999999999988,6.5471818181838914,0.3355436696922048,19.454545454547315,19.51216014353554
-40.27999999999986,8.572945454548236,0.4056493686019786,21.06072727272965,21.13388092798925
-40.179999999999836,10.759327272730783,0.472821040229738,22.66690909091176,22.75560171244274
-40.079999999999814,13.106327272731576,0.5376442500771076,24.273090909093867,24.37732249689623
-39.97999999999979,15.613945454550658,0.6005584623089255,25.87927272727609,25.999043281349834
-39.87999999999977,18.282181818188008,0.661899930596877,27.48545454545831,27.620764065803435
-39.779999999999745,21.111036363643603,0.7219303171993621,29.091636363640532,29.242484850257036
-39.67999999999972,24.100509090917406,0.7808562895204882,30.69781818182264,30.864205634710522
-39.5799999999997,27.250600000009527,0.8388432470232349,32.30400000000486,32.48592641916413
-39.47999999999968,30.561309090919895,0.8960251320905629,33.910181818187084,34.10764720361773
-39.379999999999654,34.03263636364844,0.9525115690546428,35.51636363636919,35.72936798807122
-39.27999999999963,37.664581818195245,1.0083931434389977,37.1225454545513,37.35108877252471
-39.17999999999961,41.457145454560475,1.0637453631345193,38.728727272733636,38.97280955697842
-39.079999999999586,45.41032727274378,1.118631670099573,40.334909090915744,40.59453034143192
-38.97999999999956,49.52412727274543,1.1731057579003972,41.941090909097966,42.21625112588552
-38.87999999999954,53.79854545456535,1.2272133748476863,43.54727272728019,43.83797191033912
-38.77999999999952,58.233581818203405,1.2809937411845733,45.153454545462296,45.45969269479261
-38.679999999999495,62.82923636365983,1.3344806733841024,46.75963636364452,47.08141347924621
-38.57999999999947,67.5855090909344,1.3877034838250328,48.365818181826626,48.703134263699695
-38.47999999999945,72.50240000002734,1.4406877065150705,49.97200000000885,50.324855048153296
-38.37999999999943,77.57990909093853,1.4934556868759299,51.57818181819107,51.946575832606904
-38.279999999999404,82.81803636366784,1.5460270643978626,53.18436363637318,53.5682966170604
-38.17999999999938,88.21678181821555,1.5984191701993475,54.7905454545554,55.190017401514
-38.07999999999936,93.77614545458152,1.650647356495494,56.39672727273762,56.8117381859676
-37.979999999999336,99.49612727276558,1.7027252712034442,58.00290909091973,58.433458970421086
-37.87999999999931,105.37672727276806,1.7546650880553665,59.60909090910195,60.05517975487469
-37.77999999999929,111.41794545458879,1.8064777004081634,61.21527272728417,61.676900539328294
-37.67999999999927,117.61978181822762,1.8581728852605668,62.82145454546628,63.29862132378178
-37.579999999999245,123.98223636368486,1.909759442687183,64.4276363636485,64.92034210823539
-37.47999999999922,130.5053090909602,1.961245314883364,66.03381818183061,66.54206289268888
-37.3799999999992,137.18900000005414,2.012637688216504,67.64000000001295,68.16378367714259
-37.27999999999918,144.033309090966,2.0639430810481496,69.24618181819505,69.78550446159608
-37.179999999999154,151.03823636369606,2.115167419588985,70.85236363637716,71.40722524604956
-37.07999999999913,158.2037818182446,2.166316103646972,72.45854545455938,73.02894603050316
-36.97999999999911,165.52994545461135,2.2173940638055534,74.0647272727416,74.65066681495676
-36.879999999999086,173.0167272727962,2.2684058113074457,75.67090909092371,76.27238759941027
-36.77999999999906,180.6641272727995,2.3193554817070727,77.27709090910594,77.89410838386387
-36.67999999999904,188.47214545462106,2.370246873181277,78.88327272728816,79.51582916831747
-36.57999999999902,196.44078181826086,2.4210834802456573,80.48945454547038,81.13754995277107
-36.479999999998995,204.5700363637187,2.4718685235067506,82.09563636365249,82.75927073722457
-36.37999999999897,212.8599090909948,2.5226049759833606,83.7018181818346,84.38099152167804
-36.27999999999895,221.31040000008963,2.5732955864499027,85.30800000001693,86.00271230613177
-36.17999999999893,229.9215090910022,2.623942900187573,86.91418181819904,87.62443309058526
-36.079999999998904,238.69323636373332,2.6745492774730444,88.52036363638126,89.24615387503886
-35.97999999999888,247.6255818182824,2.725116910087372,90.12654545456337,90.86787465949234
-35.87999999999886,256.71854545465,2.775647836088149,91.73272727274309,92.48959544394346
-35.779999999998836,265.96102457013296,2.832679598624556,93.11685503687124,93.8902601971906
-35.67999999999881,275.3419164620285,2.88948728963685,94.50098280099928,95.29092495043763
-35.57999999999879,284.8612211303369,2.94608064675848,95.88511056512732,96.69158970368467
-35.47999999999877,294.51893857505837,3.0024688514460567,97.26923832925547,98.0922544569318
-35.379999999998745,304.31506879619246,3.05866056812874,98.65336609338351,99.49291921017884
-35.27999999999872,314.24961179373963,3.1146639800966476,100.03749385751166,100.89358396342597
-35.1799999999987,324.32256756769937,3.1704868224408576,101.4216216216397,102.29424871667301
-35.07999999999868,334.533936118072,3.2261364123237737,102.80574938576774,103.69491346992004
-34.979999999998654,344.8837174448577,3.281619676828914,104.18987714989589,105.09557822316718
-34.87999999999863,355.37191154805595,3.3369431786129806,105.57400491402393,106.49624297641421
-34.77999999999861,365.9985184276671,3.39211313955991,106.95813267815197,107.89690772966124
-34.679999999998586,376.7635380836913,3.4471354626161377,108.34226044228012,109.2975724829084
-34.57999999999856,387.66697051612806,3.5020157519681914,109.72638820640816,110.69823723615542
-34.47999999999854,398.708815724978,3.556759331707554,111.11051597053631,112.09890198940256
-34.37999999999852,409.88907371024044,3.611371263113526,112.49464373466435,113.49956674264959
-34.279999999998495,421.2077444719157,3.665856360671981,113.87877149879239,114.90023149589662
-34.17999999999847,432.66482801000427,3.7202192069365903,115.26289926292054,116.30089624914376
-34.07999999999845,444.2603243245051,3.7744641663289507,116.64702702704858,117.7015610023908
-33.97999999999843,455.9942334154189,3.8285953979649614,118.03115479117662,119.10222575563783
-33.879999999998404,467.866555282746,3.882616867586666,119.41528255530477,120.50289050888497
-33.77999999999838,479.8772899264854,3.936532358671527,120.79941031943281,121.90355526213202
-33.67999999999836,492.0264373466381,3.9903454827845306,122.18353808356096,123.30422001537914
-33.579999999998336,504.3139975432033,4.044059689232646,123.567665847689,124.70488476862619
-33.47999999999831,516.7399705161812,4.097678274075891,124.95179361181704,126.10554952187321
-33.37999999999829,529.3043562655724,4.15120438854448,126.33592137594519,127.50621427512034
-33.27999999999827,542.0071547913761,4.204641046907213,127.72004914007323,128.9068790283674
-33.179999999998245,554.8483660935926,4.257991133832409,129.10417690420127,130.3075437816144
-33.07999999999822,567.8279901722224,4.311257411279155,130.48830466832942,131.70820853486157
-32.9799999999982,580.9460270272644,4.364442524953472,131.87243243245746,133.10887328810858
-32.87999999999818,594.2024766587199,4.417549010361101,133.2565601965856,134.50953804135574
-32.779999999998154,607.5973390665877,4.470579298486018,134.64068796071365,135.91020279460275
-32.67999999999813,621.1306142508685,4.523535721121405,136.0248157248417,137.3108675478498
-32.57999999999811,634.8023022115624,4.576420515877628,137.40894348896984,138.71153230109695
-32.479999999998086,648.6124029486688,4.629235830889852,138.79307125309788,140.112197054344
-32.37999999999806,662.5609164621878,4.681983729246064,140.17719901722592,141.512861807591
-32.27999999999804,676.6478427521204,4.734666193154727,141.56132678135407,142.91352656083814
-32.17999999999802,690.8731818184652,4.78728512786961,142.9454545454854,144.31419131408845
-32.079999999997995,705.2453506496408,4.834341470972183,144.49792207795338,145.882402987933
-31.979999999997972,719.7727662340626,4.881449751057863,146.05038961042123,147.45061466177748
-31.87999999999795,734.4554285717312,4.928608328437527,147.60285714288898,149.01882633562184
-31.779999999997926,749.2933376626471,4.975815631724021,149.15532467538173,150.5870380094915
-31.679999999997904,764.3473778605534,4.983032818101855,151.92547928267993,153.3899947606024
-31.57999999999788,779.6784335191898,4.991764519288957,154.6956338899779,156.1929515117131
-31.479999999997858,795.2865046385564,5.001930636629512,157.46578849727644,158.99590826282432
-31.379999999997835,811.1715912186522,5.013456621891566,160.2359431045744,161.79886501393503
-31.279999999997813,827.3336932594787,5.026273004684129,163.0060977118726,164.60182176504588
-31.17999999999779,843.7728107610343,5.040314967350828,165.77625231917057,167.40477851615657
-31.079999999997767,860.4889437233196,5.055521961867033,168.54640692646853,170.20773526726728
-30.979999999997744,877.4820921463358,5.0718373639770435,171.31656153376684,173.01069201837828
-30.87999999999772,894.7522560300811,5.08920816041535,174.0867161410648,175.8136487694889
-30.7799999999977,912.2994353745562,5.107584665577699,176.8568707483629,178.61660552059973
-30.679999999997676,930.1236301797618,5.126920264457058,179.62702535566098,181.4195622717105
-30.579999999997654,948.2248404456966,5.14717117904696,182.39717996295917,184.22251902282142
-30.47999999999763,966.6030661723622,5.16829625575046,185.16733457025725,187.02547577393221
-30.379999999997608,985.2583073597568,5.19025677162338,187.93748917755545,189.8284325250431
-30.279999999997585,1004.1905640078811,5.213016257533645,190.7076437848533,192.63138927615364
-30.179999999997563,1023.3998361167363,5.236540336538203,193.4777983921516,195.4343460272647
-30.07999999999754,1042.8861236863204,5.26079657597159,196.24795299944958,198.23730277837535
-29.979999999997517,1062.6494267166345,5.285754351907695,199.01810760674778,201.04025952948626
-29.879999999997494,1082.6897452076792,5.3113847248039905,201.78826221404586,203.84321628059703
-29.77999999999747,1103.0070791594533,5.337660325266256,204.55841682134405,206.64617303170795
-29.67999999999745,1123.601428571957,5.364555248984856,207.32857142868454,209.44912978286095
-29.579999999997426,1144.5561938780952,5.350591878894164,211.76673469407342,213.91207174534995
-29.479999999997403,1166.115399053897,5.2623928456102576,219.41736882185216,221.59413659636567
-29.37999999999738,1188.4396676424758,5.18344102065195,227.06800294979678,229.27620144754715
-29.279999999997358,1211.8464996438502,4.980775774800266,241.06863707757702,243.30476906329847
-29.179999999997335,1236.6533950580022,4.8056478457759235,255.06927120535647,257.33333667904895
-29.079999999997312,1262.860353884933,4.653786452327501,269.0699053331366,271.3619042948002
-28.97999999999729,1290.4673761246415,4.521760546123309,283.0705394609163,285.3904719105509
-28.879999999997267,1319.4744617771291,4.406782093298453,297.0711735886963,299.41903952630196
-28.779999999997244,1349.8816108423966,4.296966076309291,311.7718077163032,314.14760714188003
-28.67999999999722,1381.442129772036,4.292249149601847,319.4385708763401,321.84574604672696
-28.5799999999972,1413.7693250176792,4.290079074674478,327.1053340363767,329.54388495157355
-28.479999999997176,1446.8631965793263,4.290281442491054,334.7720971964137,337.24202385642053
-28.379999999997153,1480.723744456977,4.292697413382347,342.4388603564503,344.9401627612671
-28.27999999999713,1515.350968650632,4.2971820176397095,350.10562351648707,352.63830166611393
-28.179999999997108,1550.7448691602904,4.303602673943,357.7723866765241,360.336440570961
-28.079999999997085,1586.905445985953,4.3118378937277715,365.4391498365609,368.03457947580773
-27.979999999997062,1623.8326991276192,4.321776144824621,373.10591299659745,375.7327183806543
-27.87999999999704,1661.5266285852888,4.33331485198679,380.77267615663413,383.430857285501
-27.779999999997017,1699.9872343589634,4.346359515446519,388.4394393166709,391.1289961903478
-27.679999999996994,1739.214516448641,4.360822931552825,396.1062024767077,398.8271350951946
-27.57999999999697,1779.2084748543227,4.376624501959356,403.77296563674463,406.5252740000415
-27.47999999999695,1819.9691095760086,4.393689619842664,411.4397287967812,414.22341290488816
-27.379999999996926,1861.496420613698,4.41194912331271,419.106491956818,421.92155180973486
-27.279999999996903,1903.7904079673908,4.431338807587793,426.7732551168548,429.6196907145817
-27.17999999999688,1946.8510716370884,4.451798988692769,434.4400182768916,437.3178296194285
-27.079999999996858,1990.678411622789,4.473274112441651,442.1067814369284,445.0159685242753
-26.979999999996835,2035.2724279244942,4.4957124033139175,449.77354459700985,452.71410742916675
-26.879999999996812,2080.7044666960533,4.505268045853018,458.86723083398863,461.83810719348594
-26.77999999999679,2127.0752278328073,4.510877633688358,468.5479919008749,471.5435444196668
-26.679999999996767,2174.4040650762504,4.520129410667507,478.0287529679042,481.04907349436854
-26.579999999996744,2222.8922284264286,4.404458760481838,501.63451403465956,504.6913478611499
-26.47999999999672,2273.528586930869,4.421661602446375,511.0926560539324,514.1796888466075
-26.3799999999967,2325.110759637238,4.440047181002968,520.5507980732051,523.6680298320649
-26.279999999996676,2377.6387465455346,4.459552350280257,530.0089400923347,533.156370817379
-26.179999999996653,2430.895368693995,4.515959469284564,535.1235028766342,538.2898994616324
-26.07999999999663,2484.6634471208863,4.5722420466508655,540.2380656609339,543.4234281058862
-25.979999999996608,2538.9429818262065,4.628403578851451,545.3526284452334,548.5569567501395
-25.879999999996585,2593.7339728099573,4.684447432688759,550.467191229533,553.690485394393
-25.779999999996562,2649.036420072138,4.740376851251312,555.5817540138324,558.8240140386465
-25.67999999999654,2704.850323612749,4.796194959544362,560.696316798132,563.9575426828999
-25.579999999996517,2761.17568343179,4.851904769815786,565.8108795824313,569.0910713271531
-25.479999999996494,2818.012499529261,4.907509186596294,570.925442366731,574.2245999714067
-25.37999999999647,2875.360771905162,4.963011011471706,576.0400051510305,579.3581286156601
-25.27999999999645,2933.2205005594933,5.018412947603697,581.1545679353301,584.4916572599136
-25.179999999996426,2991.5916854922543,5.073717604014431,586.2691307196297,589.6251859041672
-25.079999999996403,3050.4743267034464,5.1289274996492695,591.3836935039295,594.7587145484209
-24.97999999999638,3109.8684241930678,5.184045067230909,596.4982562882288,599.8922431926742
-24.879999999996357,3169.773977961119,5.239072656917276,601.6128190725285,605.0257718369278
-24.779999999996335,3230.1909880076,5.294012539774812,606.7273818568278,610.159300481181
-24.679999999996312,3291.119454332512,5.348866911077846,611.8419446411274,615.2928291254345
-24.57999999999629,3352.5593769358875,5.325526621016119,626.0565074258205,629.5263577700816
-24.479999999996267,3415.953255817699,5.293490698083224,641.8210702101222,645.312035223679
-24.379999999996244,3480.9235909779404,5.265369285398205,657.5856329944241,661.0977126772767
-24.27999999999622,3547.470382416613,5.240888510694164,673.3501957787257,676.883390130874
-24.1799999999962,3615.593630133716,5.219799467503708,689.1147585630279,692.6690675844718
-24.079999999996176,3685.29333412925,5.201875433738844,704.8793213473298,708.4547450380695
-23.979999999996153,3756.5694944032157,5.186909454016889,720.643884131632,724.2404224916675
-23.87999999999613,3829.42211095561,5.174712231416573,736.4084469161934,740.0260999455247
-23.779999999996107,3904.186818072176,5.120019532421337,758.8856954147825,762.5335788955135
-23.679999999996085,3981.1992500386013,5.071326155812489,781.3629439133717,785.0410578455023
-23.579999999996062,4060.4594068548863,5.028130473702017,803.8401924119613,807.5485367954916
-23.47999999999604,4141.967288521029,4.989985265995686,826.3174409105503,830.0560157454802
-23.379999999996016,4225.722895037033,4.956490538627199,848.7946894091397,852.563494695469
-23.279999999995994,4311.726226402896,4.927287450114678,871.2719379077287,875.0709736454577
-23.17999999999597,4399.977282618617,4.90205315189568,893.7491864062082,897.5784525953368
-23.079999999995948,4490.340349398474,4.894785200326853,913.5121491915303,917.3722984000664
-22.979999999995925,4583.943045790217,4.738747377627868,963.4417786423217,967.3322252693828
-22.879999999995903,4682.311735430051,4.6458494656893174,1003.9320141539022,1007.8483536778399
-22.77999999999588,4784.729448621044,4.563994231375729,1044.4222496654775,1048.3644820862926
-22.679999999995857,4891.190352029861,4.492424945388938,1084.7958185101886,1088.76395521092
-22.579999999995835,5001.441588513636,4.440108947088781,1122.4289111633382,1126.4231684659226
-22.479999999995812,5113.905327811102,4.522130389321151,1126.845874785509,1130.8619804257319
-22.37999999999579,5226.8107634707885,4.603899511501258,1131.2628384076802,1135.300792385542
-22.279999999995766,5340.157895492691,4.685419261674243,1135.6798020298513,1139.7396043453516
-22.179999999995744,5453.946723876809,4.766692542137762,1140.0967656520227,1144.1784163051616
-22.07999999999572,5568.1772486231475,4.847722210325961,1144.5137292741938,1148.6172282649716
-21.979999999995698,5682.849469731701,4.928511079672991,1148.930692896365,1153.0560402247813
-21.879999999995675,5797.9633872024715,5.009061920456684,1153.347656518536,1157.4948521845906
-21.779999999995653,5913.519001035459,5.08937746062287,1157.7646201407074,1161.933664144401
-21.67999999999563,6029.516311230665,5.169460386590907,1162.1815837628783,1166.3724761042106
-21.579999999995607,6145.955317788089,5.249313344040827,1166.5985473850494,1170.8112880640201
-21.479999999995584,6262.836020707729,5.3289389386827,1171.0155110072208,1175.2501000238306
-21.37999999999556,6380.158419989586,5.408339737008621,1175.4324746293917,1179.68891198364
-21.27999999999554,6497.92251563366,5.487518267027738,1179.8494382515632,1184.1277239434498
-21.179999999995516,6616.128307639952,5.566477018984873,1184.2664018737341,1188.5665359032594
-21.079999999995493,6734.775796008461,5.645218446063045,1188.6833654959055,1193.0053478630698
-20.97999999999547,6853.864980739188,5.723744965070423,1193.1003291180766,1197.4441598228793
-20.879999999995448,6973.395861832129,5.802058957111992,1197.5172927402477,1201.8829717826889
-20.779999999995425,7093.36843928729,5.88016276824645,1201.934256362419,1206.3217837424993
-20.679999999995403,7213.782713104668,5.958058710128628,1206.35121998459,1210.7605957023088
-20.57999999999538,7334.638683284264,6.0357490606362925,1210.7681836070685,1215.1994076624255
-20.479999999995357,7456.269826016583,6.0802695076346165,1221.854671038765,1226.305810401037
-20.379999999995334,7579.009617492071,6.124886708740397,1232.9411584704612,1237.4122131396482
-20.27999999999531,7702.8580577107305,6.169598081877396,1244.0276459021577,1248.5186158782594
-20.17999999999529,7827.81514667256,6.214401136034506,1255.1141333342396,1259.6250186172558
-20.079999999995266,7954.2891466726805,6.219670857664033,1274.3658666676256,1278.8922965065278
-19.979999999995243,8082.739320006141,6.221418391858434,1294.6376000009634,1299.1795135629357
-19.87999999999522,8213.216666672934,6.224648546324264,1314.9093333343014,1319.4667306193446
-19.779999999995198,8345.721186673061,6.229293969352715,1335.1810666676392,1339.7539476757531
-19.679999999995175,8480.252880006523,6.2352913278754185,1355.4528000007351,1360.0411647319197
-19.579999999995152,8616.561023668599,6.265137720891227,1370.710073239489,1375.318693304459
-19.47999999999513,8753.685894654549,6.35977410464987,1371.7873464789257,1376.4145943885649
-19.379999999995107,8890.918492964447,6.4543381137097375,1372.8646197183625,1377.5104954726712
-19.279999999995084,9028.258818598288,6.548829920670154,1373.9418929577996,1378.6063965567776
-19.17999999999506,9165.706871556067,6.643249697582055,1375.0191661972365,1379.7022976408837
-19.07999999999504,9303.262651837795,6.737597615950182,1376.096439436673,1380.7981987249896
-18.979999999995016,9440.926159443465,6.831873846735214,1377.17371267611,1381.894099809096
-18.879999999994993,9578.697394373079,6.926078560355963,1378.2509859155468,1382.9900008932018
-18.77999999999497,9716.576356626636,7.0202119266914815,1379.3282591549837,1384.0859019773081
-18.679999999994948,9854.563046204139,7.114274115083234,1380.4055323944206,1385.181803061414
-18.579999999994925,9992.657463105585,7.208265294337185,1381.4828056338574,1386.2777041455201
-18.479999999994902,10130.85960733097,7.302185632725942,1382.5600788732943,1387.3736052296265
-18.37999999999488,10269.169478880305,7.396035297990858,1383.6373521127312,1388.4695063137324
-18.279999999994857,10407.587077753582,7.489814457344104,1384.7146253521682,1389.5654073978387
-18.179999999994834,10546.112403950803,7.583523277470782,1385.7918985916049,1390.6613084819446
-18.07999999999481,10684.745457471967,7.677161924530978,1386.8691718310417,1391.757209566051
-17.97999999999479,10823.486238317073,7.770730564161842,1387.9464450704786,1392.8531106501573
-17.879999999994766,10962.334746486125,7.864229361479642,1389.0237183099157,1393.9490117342636
-17.779999999994743,11101.29098197912,7.957658481081802,1390.1009915493523,1395.0449128183693
-17.67999999999472,11240.354944796058,8.051018087048938,1391.1782647887892,1396.1408139024757
-17.579999999994698,11379.526634936941,8.144308342946903,1392.255538028226,1397.2367149865815
-17.479999999994675,11518.806052401767,8.237529411828776,1393.3328112676631,1398.332616070688
-17.379999999994652,11658.193197190536,8.330681456236896,1394.4100845070998,1399.4285171547938
-17.27999999999463,11797.68806930325,8.423764638204839,1395.4873577465366,1400.5244182389001
-17.179999999994607,11937.290668739908,8.516779119259425,1396.5646309859735,1401.6203193230062
-17.079999999994584,12077.000995500508,8.609725060422688,1397.6419042254106,1402.7162204071121
-16.97999999999456,12216.819049585052,8.70260262221384,1398.7191774648472,1403.8121214912185
-16.87999999999454,12356.744830993543,8.795411964651255,1399.796450704284,1404.9080225753244
-16.779999999994516,12496.778339725974,8.888153247254383,1400.873723943721,1406.0039236594307
-16.679999999994493,12636.91957578235,8.98082662904574,1401.950997183158,1407.099824743537
-16.57999999999447,12777.16853916267,9.0734322685528,1403.028270422595,1408.1957258276434
-16.479999999994448,12917.525229866933,9.165970323809946,1404.1055436620316,1409.2916269117493
-16.379999999994425,13057.989647895138,9.258440952360372,1405.1828169014684,1410.3875279958554
-16.279999999994402,13198.561793247289,9.350844311258,1406.2600901409055,1411.4834290799613
